contract_id,ano_mes,bank,product_id,location_id,units,financed_amount,outstanding_balance,dpd,delinquent_amount_30p,risk_score
C202510-BA-004729,202510,Banco Shield,1002.0,501,1,1739.28,1289.14,0,0.0,0.0545
C202510-BA-004730,202510,Banco Shield,1007.0,514,1,11068.05,10260.81,0,0.0,0.1053
C202510-BA-004731,202510,Banco Shield,1006.0,504,1,6265.23,5718.85,10,0.0,0.1308
C202510-BA-004732,202510,Banco Shield,1019.0,510,1,3652.77,2303.96,0,0.0,0.0337
C202510-BA-004733,202510,Banco Shield,1005.0,504,1,20589.86,13274.08,0,0.0,0.0969
C202510-BA-004734,202510,Banco Shield,1018.0,512,1,2417.26,2353.82,0,0.0,0.0459
C202510-BA-004735,202510,Banco Shield,1015.0,515,1,3613.75,2292.66,0,0.0,0.0915
C202510-BA-004736,202510,Banco Shield,1001.0,512,1,0.0,0.0,0,0.0,0.068
C202510-BA-004737,202510,Banco Shield,1003.0,508,1,14055.01,8462.19,0,0.0,0.0373
C202510-BA-004738,202510,Banco Shield,1007.0,503,1,11442.57,7322.78,0,0.0,0.1298
C202510-BA-004739,202510,Banco Shield,1020.0,501,1,25573.59,25836.96,0,0.0,0.1199
C202510-BA-004740,202510,Banco Shield,1018.0,507,1,4049.06,2909.8,0,0.0,0.1079
C202510-BA-004741,202510,Banco Shield,1020.0,511,1,26269.89,21168.14,0,0.0,0.1279
C202510-BA-004742,202510,Banco Shield,1014.0,505,1,40607.24,35419.58,5,0.0,0.0825
C202510-BA-004743,202510,Banco Shield,1017.0,514,1,962.93,589.64,0,0.0,0.0939
C202510-BA-004744,202510,Banco Shield,1007.0,508,1,961.76,943.88,0,0.0,0.0386
C202510-BA-004745,202510,Banco Shield,1007.0,502,1,22319.79,17829.87,0,0.0,0.0963
C202510-BA-004746,202510,Banco Shield,1020.0,503,1,25017.25,20993.75,0,0.0,0.0704
C202510-BA-004747,202510,Banco Shield,1016.0,504,1,11096.23,9151.76,0,0.0,0.1144
C202510-BA-004748,202510,Banco Shield,1009.0,507,1,0.0,0.0,0,0.0,0.0556
C202510-BA-004749,202510,Banco Shield,1002.0,502,1,620.15,396.76,0,0.0,0.1062
C202510-BA-004750,202510,Banco Shield,1002.0,514,1,612.91,611.38,0,0.0,0.0514
C202510-BA-004751,202510,Banco Shield,1010.0,504,1,23294.45,19687.54,0,0.0,0.162
C202510-BA-004752,202510,Banco Shield,1012.0,502,1,0.0,0.0,0,0.0,0.1284
C202510-BA-004753,202510,Banco Shield,1019.0,504,1,7684.23,6077.19,0,0.0,0.1117
C202510-BA-004754,202510,Banco Shield,1002.0,506,1,612.55,616.38,30,419.88,0.0923
C202510-BA-004755,202510,Banco Shield,1007.0,510,1,14633.27,15351.65,15,0.0,0.1162
C202510-BA-004756,202510,Banco Shield,1015.0,514,1,5539.2,4073.99,0,0.0,0.0382
C202510-BA-004757,202510,Banco Shield,1012.0,511,1,0.0,0.0,0,0.0,0.0689
C202510-BA-004758,202510,Banco Shield,1013.0,515,1,32328.58,22833.96,0,0.0,0.1173
C202510-BA-004759,202510,Banco Shield,1002.0,508,1,1058.84,880.84,0,0.0,0.0607
C202510-BA-004760,202510,Banco Shield,1011.0,502,1,12756.57,10127.96,0,0.0,0.115
C202510-HI-004761,202510,Hidra,1016.0,502,1,5607.44,5373.38,0,0.0,0.1121
C202510-HI-004762,202510,Hidra,1020.0,511,1,38355.45,37507.91,15,0.0,0.1491
C202510-HI-004763,202510,Hidra,1016.0,501,1,18198.26,13085.05,0,0.0,0.1154
C202510-HI-004764,202510,Hidra,1010.0,508,1,40079.49,28946.51,0,0.0,0.1525
C202510-HI-004765,202510,Hidra,1013.0,514,1,45412.72,40137.2,0,0.0,0.1535
C202510-HI-004766,202510,Hidra,1008.0,510,1,17180.38,13707.22,0,0.0,0.1009
C202510-HI-004767,202510,Hidra,1005.0,512,1,24253.25,19119.09,0,0.0,0.0895
C202510-HI-004768,202510,Hidra,1019.0,513,1,5072.24,5199.75,0,0.0,0.0864
C202510-HI-004769,202510,Hidra,1017.0,502,1,1130.07,955.48,0,0.0,0.2078
C202510-HI-004770,202510,Hidra,1018.0,513,1,7525.65,5348.14,0,0.0,0.1102
C202510-HI-004771,202510,Hidra,1002.0,510,1,1021.93,1023.25,0,0.0,0.0783
C202510-HI-004772,202510,Hidra,1013.0,512,1,33625.45,32670.99,0,0.0,0.0912
C202510-HI-004773,202510,Hidra,1007.0,511,1,13592.63,8675.13,0,0.0,0.0897
C202510-HI-004774,202510,Hidra,1005.0,505,1,37875.88,25787.86,0,0.0,0.1809
C202510-HI-004775,202510,Hidra,1003.0,515,1,6154.08,4210.69,0,0.0,0.1447
C202510-HI-004776,202510,Hidra,1004.0,505,1,,0.0,0,0.0,0.178
C202510-HI-004777,202510,Hidra,1002.0,504,1,639.27,403.31,0,0.0,0.1931
C202510-HI-004778,202510,Hidra,1003.0,502,1,16598.26,12897.48,0,0.0,0.1015
C202510-HI-004779,202510,Hidra,1003.0,513,1,11365.6,9395.39,0,0.0,0.1186
C202510-HI-004780,202510,Hidra,1008.0,509,1,8766.51,7314.52,0,0.0,0.1259
C202510-HI-004781,202510,Hidra,1015.0,508,1,5581.86,5717.61,0,0.0,0.1144
C202510-HI-004782,202510,Hidra,1016.0,502,1,4415.44,3447.2,0,0.0,0.1714
C202510-HI-004783,202510,Hidra,1010.0,507,1,38654.74,31600.75,0,0.0,0.1481
C202510-HI-004784,202510,Hidra,1002.0,514,1,891.83,825.71,0,0.0,0.1274
C202510-HI-004785,202510,Hidra,1016.0,511,1,16208.11,12353.25,0,0.0,0.1272
C202510-HI-004786,202510,Hidra,1006.0,514,1,8133.74,5057.8,0,0.0,0.1116
C202510-HI-004787,202510,Hidra,1002.0,503,1,745.43,611.64,0,0.0,0.0795
C202510-HI-004788,202510,Hidra,1006.0,513,1,7203.76,6982.18,0,0.0,0.1422
C202510-HI-004789,202510,Hidra,1015.0,507,1,3891.73,3623.87,0,0.0,0.1618
C202510-HI-004790,202510,Hidra,1020.0,510,1,38415.01,29702.97,0,0.0,0.1304
C202510-HI-004791,202510,Hidra,1002.0,507,1,754.54,508.39,0,0.0,0.098
C202510-HI-004792,202510,Hidra,1010.0,514,1,51198.82,49171.55,5,0.0,0.1823
C202510-HI-004793,202510,Hidra,1019.0,505,1,5839.45,3833.11,0,0.0,0.1391
C202510-HI-004794,202510,Hidra,1015.0,506,1,2697.54,2548.66,0,0.0,0.1353
C202510-HI-004795,202510,Hidra,1011.0,502,1,36897.47,23260.94,0,0.0,0.1658
C202510-HI-004796,202510,Hidra,1003.0,513,1,6675.5,6426.18,0,0.0,0.1179
C202510-HI-004797,202510,Hidra,1008.0,515,1,14087.79,11366.01,0,0.0,0.1364
C202510-HI-004798,202510,Hidra,1016.0,501,1,19604.21,15625.05,0,0.0,0.1833
C202510-HI-004799,202510,Hidra,1007.0,503,1,15715.13,9521.67,0,0.0,0.129
C202510-HI-004800,202510,Hidra,1003.0,512,1,7394.9,6191.83,5,0.0,0.1065
C202510-HI-004801,202510,Hidra,1017.0,505,1,965.84,997.98,0,0.0,0.1868
C202510-HI-004802,202510,Hidra,1013.0,503,1,45997.4,43810.27,0,0.0,0.1474
C202510-HI-004803,202510,Hidra,1001.0,503,1,0.0,0.0,0,0.0,0.1008
C202510-HI-004804,202510,Hidra,1008.0,502,1,15037.93,12944.93,0,0.0,0.1321
C202510-HI-004805,202510,Hidra,1006.0,508,1,6312.27,6027.93,0,0.0,0.1525
C202510-HI-004806,202510,Hidra,1006.0,514,1,6018.01,5940.76,5,0.0,0.1429
C202510-HI-004807,202510,Hidra,1006.0,508,1,5628.75,4717.42,0,0.0,0.1536
C202510-HI-004808,202510,Hidra,1014.0,503,1,39127.74,33941.99,0,0.0,0.1082
C202510-HI-004809,202510,Hidra,1014.0,508,1,34114.34,34221.3,0,0.0,0.1664
C202510-HI-004810,202510,Hidra,1010.0,515,1,42864.5,26329.24,0,0.0,0.1424
C202510-HI-004811,202510,Hidra,1001.0,505,1,0.0,0.0,0,0.0,0.1793
C202510-HI-004812,202510,Hidra,1002.0,502,1,1177.55,974.38,0,0.0,0.1258
C202510-HI-004813,202510,Hidra,1010.0,512,1,45446.48,39856.86,0,0.0,0.1706
C202510-HI-004814,202510,Hidra,1007.0,514,1,10777.73,8142.78,0,0.0,0.1311
C202510-HI-004815,202510,Hidra,1002.0,508,1,150.01,100.05,0,0.0,0.1205
C202510-HI-004816,202510,Hidra,1003.0,508,1,2424.88,2335.29,0,0.0,0.1532
C202510-HI-004817,202510,Hidra,1004.0,515,1,0.0,0.0,0,0.0,0.1485
C202510-HI-004818,202510,Hidra,1013.0,512,1,29300.97,23619.98,0,0.0,0.1008
C202510-HI-004819,202510,Hidra,1012.0,504,1,0.0,0.0,0,0.0,0.1855
C202510-HI-004820,202510,Hidra,1013.0,514,1,25677.91,25626.92,0,0.0,0.1324
C202510-HI-004821,202510,Hidra,1005.0,514,1,19183.04,14674.09,0,0.0,0.0964
C202510-HI-004822,202510,Hidra,1004.0,510,1,0.0,0.0,0,0.0,0.0989
C202510-HI-004823,202510,Hidra,1006.0,503,1,9393.8,8234.97,0,0.0,0.1571
C202510-HI-004824,202510,Hidra,1011.0,505,1,44685.2,29524.43,0,0.0,0.1939
C202510-HI-004825,202510,Hidra,1018.0,515,1,5885.46,5012.78,0,0.0,0.1564
C202510-HI-004826,202510,Hidra,1008.0,505,1,9170.09,6748.15,0,0.0,0.0933
C202510-HI-004827,202510,Hidra,1019.0,511,1,4626.71,4657.76,0,0.0,0.135
C202510-HI-004828,202510,Hidra,1015.0,515,1,5318.66,3497.02,0,0.0,0.1592
C202510-HI-004829,202510,Hidra,1017.0,502,1,790.45,729.24,10,0.0,0.1873
C202510-HI-004830,202510,Hidra,1019.0,506,1,6419.48,6529.43,0,0.0,0.2117
C202510-HI-004831,202510,Hidra,1014.0,504,1,37374.01,35476.36,0,0.0,0.1449
C202510-HI-004832,202510,Hidra,1005.0,503,1,41092.69,35425.62,0,0.0,0.1346
C202510-HI-004833,202510,Hidra,1003.0,503,1,19059.3,14976.31,0,0.0,0.1434
C202510-HI-004834,202510,Hidra,1009.0,504,1,0.0,0.0,0,0.0,0.1443
C202510-HI-004835,202510,Hidra,1005.0,507,1,38782.63,38287.29,0,0.0,0.1777
C202510-HI-004836,202510,Hidra,1014.0,513,1,35026.1,34222.54,0,0.0,0.1832
C202510-HI-004837,202510,Hidra,1011.0,514,1,26181.15,23795.87,0,0.0,0.0813
C202510-HI-004838,202510,Hidra,1004.0,502,1,0.0,0.0,0,0.0,0.1548
C202510-HI-004839,202510,Hidra,1011.0,510,1,30110.0,24465.26,0,0.0,0.1196
C202510-HI-004840,202510,Hidra,1010.0,512,1,45401.09,29602.74,0,0.0,0.1486
C202510-HI-004841,202510,Hidra,1012.0,501,1,0.0,0.0,0,0.0,0.1252
C202510-HI-004842,202510,Hidra,1012.0,512,1,0.0,0.0,10,0.0,0.1336
C202510-HI-004843,202510,Hidra,1013.0,507,1,7097.44,6840.82,0,0.0,0.149
C202510-HI-004844,202510,Hidra,1010.0,510,1,64210.48,46456.29,0,0.0,0.1775
C202510-HI-004845,202510,Hidra,1004.0,507,1,0.0,0.0,0,0.0,0.161
C202510-HI-004846,202510,Hidra,1014.0,501,1,30125.44,22645.45,0,0.0,0.1341
C202510-HI-004847,202510,Hidra,1019.0,504,1,5827.34,5601.0,5,0.0,0.1522
C202510-HI-004848,202510,Hidra,1015.0,506,1,5638.96,4570.52,0,0.0,0.1389
C202510-HI-004849,202510,Hidra,1013.0,502,1,35929.03,30653.44,5,0.0,0.1579
C202510-HI-004850,202510,Hidra,1007.0,515,1,9935.5,9702.17,0,0.0,0.0776
C202510-HI-004851,202510,Hidra,1002.0,513,1,328.16,230.79,0,0.0,0.0968
C202510-HI-004852,202510,Hidra,1018.0,512,1,1787.16,1222.57,5,0.0,0.1326
C202510-HI-004853,202510,Hidra,1010.0,508,1,43622.35,34512.92,0,0.0,0.129
C202510-HI-004854,202510,Hidra,1005.0,503,1,25859.39,16997.88,0,0.0,0.138
C202510-HI-004855,202510,Hidra,1012.0,512,1,0.0,0.0,0,0.0,0.1197
C202510-HI-004856,202510,Hidra,1006.0,501,1,4866.16,4644.1,0,0.0,0.1292
C202510-HI-004857,202510,Hidra,1007.0,501,1,15588.51,13211.41,0,0.0,0.1042
C202510-HI-004858,202510,Hidra,1007.0,513,1,11375.75,7542.51,0,0.0,0.0848
C202510-HI-004859,202510,Hidra,1007.0,515,1,13980.58,13612.54,0,0.0,0.0929
C202510-HI-004860,202510,Hidra,1012.0,508,1,0.0,0.0,0,0.0,0.1161
C202510-HI-004861,202510,Hidra,1014.0,506,1,33030.46,20487.67,0,0.0,0.2228
C202510-HI-004862,202510,Hidra,1011.0,501,1,50450.32,49922.49,0,0.0,0.0872
C202510-HI-004863,202510,Hidra,1018.0,515,1,6926.28,6557.72,10,0.0,0.1157
C202510-HI-004864,202510,Hidra,1018.0,507,1,5303.63,3687.55,0,0.0,0.1624
C202510-HI-004865,202510,Hidra,1012.0,505,1,0.0,0.0,0,0.0,0.1786
C202510-HI-004866,202510,Hidra,1017.0,511,1,604.53,574.0,0,0.0,0.1409
C202510-HI-004867,202510,Hidra,1009.0,503,1,0.0,0.0,0,0.0,0.083
C202510-HI-004868,202510,Hidra,1008.0,513,1,4691.05,4711.22,0,0.0,0.1044
C202510-HI-004869,202510,Hidra,1011.0,502,1,39706.61,36655.97,0,0.0,0.1374
C202510-HI-004870,202510,Hidra,1019.0,515,1,6455.73,5552.18,0,0.0,0.0817
C202510-HI-004871,202510,Hidra,1011.0,502,1,33219.79,25408.2,0,0.0,0.1483
C202510-HI-004872,202510,Hidra,1015.0,504,1,6331.53,6161.71,5,0.0,0.2297
C202510-HI-004873,202510,Hidra,1001.0,513,1,0.0,0.0,0,0.0,0.1917
C202510-HI-004874,202510,Hidra,1011.0,513,1,36366.93,23585.12,0,0.0,0.1495
C202510-HI-004875,202510,Hidra,1017.0,501,1,718.91,435.45,0,0.0,0.1371
C202510-HI-004876,202510,Hidra,1013.0,508,1,30062.85,18879.76,0,0.0,0.1329
C202510-HI-004877,202510,Hidra,1002.0,509,1,834.58,651.96,0,0.0,0.1849
C202510-HI-004878,202510,Hidra,1015.0,510,1,4568.57,4130.89,0,0.0,0.1223
C202510-HI-004879,202510,Hidra,1013.0,510,1,13894.67,14363.39,0,0.0,0.0976
C202510-HI-004880,202510,Hidra,1004.0,501,1,0.0,0.0,0,0.0,0.1708
C202510-HI-004881,202510,Hidra,1018.0,507,1,2837.52,2025.56,0,0.0,0.1283
C202510-HI-004882,202510,Hidra,1011.0,514,1,23215.76,18388.44,0,0.0,0.1663
C202510-HI-004883,202510,Hidra,1011.0,513,1,46220.21,39829.16,0,0.0,0.0781
C202510-HI-004884,202510,Hidra,1002.0,501,1,788.11,645.06,0,0.0,0.1201
C202510-HI-004885,202510,Hidra,1020.0,512,1,24971.33,21905.05,0,0.0,0.1211
C202510-HI-004886,202510,Hidra,1002.0,506,1,961.57,916.02,0,0.0,0.1642
C202510-HI-004887,202510,Hidra,1003.0,502,1,13805.43,10806.51,0,0.0,0.1672
C202510-HI-004888,202510,Hidra,1019.0,515,1,3099.07,1893.94,30,742.78,0.1168
C202510-HI-004889,202510,Hidra,1008.0,512,1,9456.51,8904.24,0,0.0,0.0674
C202510-HI-004890,202510,Hidra,1008.0,509,1,16386.03,14725.4,0,0.0,0.2158
C202510-HI-004891,202510,Hidra,1012.0,507,1,0.0,0.0,0,0.0,0.1174
C202510-HI-004892,202510,Hidra,1012.0,507,1,0.0,0.0,0,0.0,0.1622
C202510-HI-004893,202510,Hidra,1006.0,502,1,6712.69,4985.57,0,0.0,0.1605
C202510-HI-004894,202510,Hidra,1011.0,505,1,25030.95,23224.77,0,0.0,0.2136
C202510-HI-004895,202510,Hidra,1009.0,510,1,0.0,0.0,0,0.0,0.1076
C202510-HI-004896,202510,Hidra,1006.0,509,1,2423.25,2086.5,0,0.0,0.1556
C202510-HI-004897,202510,Hidra,1019.0,509,1,2008.1,1388.72,0,0.0,0.2113
C202510-HI-004898,202510,Hidra,1002.0,515,1,773.72,705.65,0,0.0,0.1082
C202510-HI-004899,202510,Hidra,1017.0,503,1,958.35,713.18,10,0.0,0.1112
C202510-HI-004900,202510,Hidra,1002.0,511,1,507.24,305.28,0,0.0,0.1424
C202510-HI-004901,202510,Hidra,1011.0,502,1,38911.03,33972.06,0,0.0,0.1715
C202510-HI-004902,202510,Hidra,1018.0,509,1,5202.41,4163.46,0,0.0,0.1949
C202510-HI-004903,202510,Hidra,1013.0,514,1,44175.83,26631.18,0,0.0,0.1675
C202510-HI-004904,202510,Hidra,1012.0,509,1,0.0,0.0,0,0.0,0.1092
C202510-HI-004905,202510,Hidra,1001.0,508,1,0.0,0.0,0,0.0,0.1696
C202510-HI-004906,202510,Hidra,1004.0,507,1,0.0,0.0,0,0.0,0.1469
C202510-HI-004907,202510,Hidra,1017.0,510,1,965.11,710.19,0,0.0,0.0856
C202510-HI-004908,202510,Hidra,1016.0,510,1,10455.82,9919.51,0,0.0,0.1379
C202510-HI-004909,202510,Hidra,1002.0,514,1,995.2,760.68,0,0.0,0.0987
C202510-HI-004910,202510,Hidra,1019.0,508,1,5371.3,4406.34,30,1996.54,0.1193
C202510-HI-004911,202510,Hidra,1007.0,502,1,13141.93,9203.03,0,0.0,0.1268
C202510-HI-004912,202510,Hidra,1016.0,514,1,5825.08,5539.63,0,0.0,0.1271
C202510-HI-004912,202510,Hidra,1005.0,505,1,44077.84,39150.75,0,0.0,0.1591
C202510-HI-004914,202510,Hidra,1019.0,513,1,7343.81,6039.17,0,0.0,0.1104
C202510-HI-004915,202510,Hidra,1016.0,504,1,11040.58,9499.7,0,0.0,0.1233
C202510-HI-004916,202510,Hidra,1018.0,508,1,5310.09,5381.7,0,0.0,0.1494
C202510-HI-004917,202510,Hidra,1003.0,501,1,14766.32,9904.22,0,0.0,0.1694
C202510-HI-004918,202510,Hidra,1019.0,509,1,6882.14,5667.85,0,0.0,0.1749
C202510-HI-004919,202510,Hidra,1001.0,503,1,0.0,0.0,0,0.0,0.1405
C202510-HI-004920,202510,Hidra,1014.0,503,1,52086.4,40009.77,0,0.0,0.0903
C202510-HI-004921,202510,Hidra,1014.0,505,1,39809.22,28072.73,0,0.0,0.1142
C202510-HI-004922,202510,Hidra,1014.0,501,1,44993.24,37074.98,0,0.0,0.1621
C202510-HI-004923,202510,Hidra,1014.0,509,1,40463.97,32976.24,0,0.0,0.1993
C202510-HI-004924,202510,Hidra,1020.0,510,1,36797.15,24279.98,0,0.0,0.1246
C202510-HI-004925,202510,Hidra,1014.0,503,1,60160.85,39622.94,0,0.0,0.0832
C202510-HI-004926,202510,Hidra,1017.0,507,1,632.9,626.65,0,0.0,0.1532
C202510-HI-004927,202510,Hidra,1018.0,514,1,2685.21,2726.21,0,0.0,0.137
C202510-HI-004928,202510,Hidra,1009.0,511,1,0.0,0.0,0,0.0,0.1311
C202510-HI-004929,202510,Hidra,1017.0,502,1,763.26,605.89,0,0.0,0.1521
C202510-HI-004930,202510,Hidra,1006.0,513,1,7421.41,5203.31,0,0.0,0.1295
C202510-HI-004931,202510,Hidra,1008.0,507,1,16426.95,12766.89,0,0.0,0.0921
C202510-HI-004932,202510,Hidra,1001.0,511,1,0.0,0.0,0,0.0,0.152
C202510-HI-004933,202510,Hidra,1011.0,513,1,27785.3,25607.19,0,0.0,0.1385
C202510-HI-004934,202510,Hidra,1009.0,510,1,0.0,0.0,0,0.0,0.1128
C202510-HI-004935,202510,Hidra,1003.0,511,1,6641.61,5756.41,0,0.0,0.1783
C202510-HI-004936,202510,Hidra,1016.0,515,1,11728.09,8106.02,0,0.0,0.0594
C202510-HI-004937,202510,Hidra,1013.0,514,1,31069.03,31626.43,0,0.0,0.0915
C202510-HI-004938,202510,Hidra,1020.0,503,1,29471.22,22787.06,0,0.0,0.1274
C202510-HI-004939,202510,Hidra,1012.0,504,1,0.0,0.0,0,0.0,0.1679
C202510-HI-004940,202510,Hidra,1006.0,514,1,2005.57,1601.28,5,0.0,0.1332
C202510-HI-004941,202510,Hidra,1006.0,513,1,8374.02,6473.63,0,0.0,0.1694
C202510-HI-004942,202510,Hidra,1016.0,511,1,8410.83,6562.38,0,0.0,0.1206
C202510-HI-004943,202510,Hidra,1017.0,514,1,585.59,397.43,0,0.0,0.1317
C202510-HI-004944,202510,Hidra,1018.0,506,1,4983.92,4453.83,0,0.0,0.1629
C202510-HI-004945,202510,Hidra,1008.0,502,1,4592.75,4698.97,0,0.0,0.1129
C202510-HI-004946,202510,Hidra,1005.0,513,1,28603.66,25483.78,0,0.0,0.1634
C202510-HI-004947,202510,Hidra,1020.0,503,1,15826.37,9862.21,0,0.0,0.1181
C202510-HI-004948,202510,Hidra,1019.0,508,1,6051.89,5150.36,0,0.0,0.1393
C202510-HI-004949,202510,Hidra,1004.0,502,1,0.0,0.0,0,0.0,0.1473
C202510-HI-004950,202510,Hidra,1008.0,512,1,18487.08,18939.24,0,0.0,0.1001
C202510-HI-004951,202510,Hidra,1005.0,509,1,41651.66,31387.4,0,0.0,0.1607
C202510-HI-004952,202510,Hidra,1004.0,507,1,0.0,0.0,0,0.0,0.1883
C202510-HI-004953,202510,Hidra,1017.0,509,1,1019.17,621.48,0,0.0,0.2146
C202510-HI-004954,202510,Hidra,1018.0,504,1,3314.59,2654.44,0,0.0,0.1643
C202510-HI-004955,202510,Hidra,1002.0,513,1,1058.76,819.79,0,0.0,0.0955
C202510-HI-004956,202510,Hidra,1011.0,513,1,33806.18,35092.73,0,0.0,0.0908
C202510-HI-004957,202510,Hidra,1012.0,501,1,0.0,0.0,10,0.0,0.1983
C202510-HI-004958,202510,Hidra,1004.0,504,1,0.0,0.0,0,0.0,0.1933
C202510-HI-004959,202510,Hidra,1015.0,514,1,5465.25,4794.95,0,0.0,0.1253
C202510-HI-004960,202510,Hidra,1020.0,502,1,45937.08,34151.48,0,0.0,0.1452
C202510-HI-004961,202510,Hidra,1020.0,501,1,21495.21,20876.22,0,0.0,0.1476
C202510-HI-004962,202510,Hidra,1002.0,503,1,1353.12,1334.38,0,0.0,0.0965
C202510-HI-004963,202510,Hidra,1001.0,513,1,0.0,0.0,0,0.0,0.1778
C202510-HI-004964,202510,Hidra,1012.0,504,1,0.0,0.0,0,0.0,0.2175
C202510-HI-004965,202510,Hidra,1002.0,503,1,655.18,452.94,0,0.0,0.1136
C202510-HI-004966,202510,Hidra,1019.0,501,1,4996.34,4161.9,0,0.0,0.1545
C202510-HI-004967,202510,Hidra,1003.0,511,1,11571.36,7062.66,0,0.0,0.0848
C202510-HI-004968,202510,Hidra,1014.0,510,1,57467.55,49751.34,0,0.0,0.0927
C202510-HI-004969,202510,Hidra,1012.0,515,1,0.0,0.0,0,0.0,0.1
C202510-HI-004970,202510,Hidra,1014.0,508,1,59989.8,37599.39,0,0.0,0.1748
C202510-HI-004971,202510,Hidra,1013.0,508,1,20957.06,17266.72,0,0.0,0.1202
C202510-HI-004972,202510,Hidra,1008.0,505,1,5551.24,4297.9,0,0.0,0.1652
C202510-HI-004973,202510,Hidra,1020.0,511,1,42466.43,44469.14,0,0.0,0.1227
C202510-HI-004974,202510,Hidra,1004.0,509,1,0.0,0.0,0,0.0,0.186
C202510-HI-004975,202510,Hidra,1010.0,507,1,37515.96,33271.72,0,0.0,0.2073
C202510-HI-004976,202510,Hidra,1017.0,512,1,1013.69,742.16,0,0.0,0.1414
C202510-HI-004977,202510,Hidra,1007.0,507,1,10737.02,8251.25,0,0.0,0.1995
C202510-HI-004978,202510,Hidra,1012.0,515,1,0.0,0.0,0,0.0,0.0899
C202510-HI-004979,202510,Hidra,1019.0,513,1,5254.75,4127.69,0,0.0,0.1741
C202510-HI-004980,202510,Hidra,1012.0,999,1,0.0,0.0,0,0.0,0.2172
C202510-HI-004981,202510,Hidra,1011.0,511,1,30173.2,26787.36,0,0.0,0.1063
C202510-HI-004982,202510,Hidra,1020.0,514,1,49201.79,38593.17,0,0.0,0.1314
C202510-HI-004983,202510,Hidra,1002.0,503,1,472.49,436.19,0,0.0,0.109
C202510-HI-004984,202510,Hidra,1018.0,512,1,5037.53,4601.31,0,0.0,0.1214
C202510-HI-004985,202510,Hidra,1014.0,508,1,33027.6,26209.85,0,0.0,0.1201
C202510-HI-004986,202510,Hidra,1014.0,514,1,25001.3,20938.48,0,0.0,0.1956
C202510-HI-004987,202510,Hidra,,504,1,0.0,0.0,30,0.0,0.1792
C202510-HI-004988,202510,Hidra,1006.0,504,1,825.28,557.92,0,0.0,0.2213
C202510-HI-004989,202510,Hidra,1004.0,510,1,0.0,0.0,0,0.0,0.1458
C202510-HI-004990,202510,Hidra,1015.0,509,1,6955.56,4273.17,0,0.0,0.1753
C202510-HI-004991,202510,Hidra,1003.0,514,1,12074.16,9520.95,0,0.0,0.1101
C202510-HI-004992,202510,Hidra,1001.0,515,1,0.0,0.0,0,0.0,0.1116
C202510-HI-004993,202510,Hidra,1009.0,509,1,0.0,0.0,0,0.0,0.162
C202510-HI-004994,202510,Hidra,1007.0,510,1,16012.48,12085.82,0,0.0,0.0903
C202510-HI-004995,202510,Hidra,1010.0,511,1,32471.31,33583.11,0,0.0,0.1255
C202510-HI-004996,202510,Hidra,1013.0,504,1,34093.05,28215.68,0,0.0,0.1315
C202510-HI-004997,202510,Hidra,1018.0,504,1,5703.8,5255.36,0,0.0,0.1979
C202510-HI-004998,202510,Hidra,1004.0,513,1,0.0,0.0,0,0.0,0.1692
C202510-HI-004999,202510,Hidra,1003.0,505,1,3015.2,2332.07,0,0.0,0.1328
C202510-HI-005000,202510,Hidra,1020.0,510,1,53025.4,40229.02,0,0.0,0.0557
C202511-BA-005001,202511,Banco Shield,1020.0,502,1,19967.25,19620.93,0,0.0,0.1015
C202511-BA-005002,202511,Banco Shield,1003.0,509,1,12950.06,13432.32,0,0.0,0.0562
C202511-BA-005003,202511,Banco Shield,1001.0,506,1,0.0,0.0,0,0.0,0.1224
C202511-BA-005004,202511,Banco Shield,1012.0,504,1,0.0,0.0,10,0.0,0.0645
C202511-BA-005005,202511,Banco Shield,1014.0,504,1,30534.02,23007.68,0,0.0,0.1281
C202511-BA-005006,202511,Banco Shield,1017.0,507,1,722.05,623.41,5,0.0,0.155
C202511-BA-005007,202511,Banco Shield,1017.0,508,1,840.76,850.07,5,0.0,0.0784
C202511-BA-005008,202511,Banco Shield,1017.0,513,1,693.28,560.43,0,0.0,0.1122
C202511-BA-005009,202511,Banco Shield,1008.0,513,1,7744.29,6989.5,0,0.0,0.0684
C202511-BA-005010,202511,Banco Shield,1004.0,512,1,0.0,0.0,0,0.0,0.1042
C202511-BA-005011,202511,Banco Shield,1005.0,502,1,36775.1,26055.02,0,0.0,0.0677
C202511-BA-005012,202511,Banco Shield,1002.0,509,1,843.11,826.37,30,335.68,0.1472
C202511-BA-005013,202511,Banco Shield,1009.0,512,1,0.0,0.0,0,0.0,0.0392
C202511-BA-005014,202513,Banco Shield,1010.0,504,1,27046.08,21938.98,0,0.0,0.1718
C202511-BA-005015,202511,Banco Shield,1015.0,511,1,3569.53,2378.45,0,0.0,0.0307
C202511-BA-005016,202511,Banco Shield,1008.0,508,1,22936.27,15827.67,0,0.0,0.1164
C202511-BA-005017,202511,Banco Shield,1005.0,515,1,18687.69,14084.19,0,0.0,0.0412
C202511-BA-005018,202511,Banco Shield,1007.0,504,1,14397.13,10218.04,5,0.0,0.1449
C202511-BA-005019,202511,Banco Shield,1014.0,505,1,18866.89,19301.51,0,0.0,0.1512
C202511-BA-005020,202511,Banco Shield,1012.0,502,1,0.0,0.0,0,0.0,0.0779
